
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000069 |            6484 |            6486 |            Long |           1.479  |         16821.8 |         16824.7 |       Stop loss |           4.289
      000000070 |            6538 |            6549 |           Short |           1.488  |         16813.7 |         16813.1 |       Stop loss |           0.893
      000000071 |            6595 |            6596 |           Short |           1.492  |         16784.7 |         16786.3 |       Stop loss |          -2.387
      000000072 |            6639 |            6640 |            Long |           1.487  |         16786.0 |         16791.7 |       Stop loss |           8.476
      000000073 |            6690 |            6691 |           Short |           1.498  |         16841.7 |         16843.3 |       Stop loss |          -2.397
      000000074 |            6777 |            6780 |           Short |           1.494  |         16831.4 |         16833.6 |       Stop loss |          -3.287
      000000075 |            6839 |            6840 |            Long |            1.49  |         16808.8 |         16807.8 |       Stop loss |           -1.49
      000000076 |            6885 |            6888 |           Short |           1.486  |         16831.4 |         16834.0 |       Stop loss |          -3.864
      000000077 |            6951 |            6952 |            Long |           1.477  |         16855.0 |         16852.7 |       Stop loss |          -3.397
      000000078 |            7022 |            7025 |           Short |           1.471  |         16848.0 |         16849.0 |       Stop loss |          -1.471
      000000079 |            7304 |            7312 |           Short |           1.469  |         16845.0 |         16827.9 |     Take profit |          24.738
      000000080 |            7347 |            7348 |            Long |           1.295  |         16818.1 |         16815.4 |       Stop loss |          -3.496
      000000081 |            7377 |            7379 |           Short |           1.288  |         16828.7 |         16829.7 |       Stop loss |          -1.288
      000000082 |            7439 |            7447 |            Long |           1.286  |         16825.8 |         16826.2 |       Stop loss |           0.514
      000000083 |            7485 |            7486 |           Short |           1.288  |         16805.0 |         16806.9 |       Stop loss |          -2.447
      000000084 |            7595 |            7604 |            Long |           1.285  |         16790.6 |         16791.6 |       Stop loss |           1.285
      000000085 |            7666 |            7668 |           Short |           1.288  |         16782.7 |         16783.6 |       Stop loss |          -1.159
      000000086 |            7823 |            7824 |            Long |           1.286  |         16785.1 |         16782.8 |       Stop loss |          -2.958
      000000087 |            7871 |            7872 |            Long |           1.283  |         16749.0 |         16745.1 |       Stop loss |          -5.004
      000000088 |            7914 |            7917 |            Long |           1.275  |         16733.5 |         16735.1 |       Stop loss |            2.04
      000000089 |            7983 |            7984 |           Short |           1.281  |         16709.6 |         16711.8 |       Stop loss |          -2.818
      000000090 |            8085 |            8086 |           Short |           1.274  |         16727.0 |         16723.1 |       Stop loss |           4.969
